Intento,Score,std_dev,Reward_Dist,Reward_Ctrl,Reward_Near_Object,Reward_Contact,Episode_Length,TD_Error,Actor_Loss,Critic_Loss,Policy_Gradients
1275,-49.93079239100797,0.2,-0.2992922885543832,-0.1306977607011795,-0.06931787465451712,0.0,100,0.0,0.0,0.0,4.547380557060242
1300,-44.27586959882518,0.2,-0.2592144197368427,-0.11542448966205121,-0.06811978658935784,0.0,100,0.0,0.0,0.0,4.547380557060242
1300,-39.765124085189704,0.2,-0.19080179552972237,-0.13877227103710177,-0.06807717428507282,0.0,100,0.0,0.0,0.0,4.547380557060242
1300,-53.41316313089773,0.2,-0.3079284745201885,-0.15138940918445587,-0.07481374760433282,0.0,100,0.0,0.0,0.0,4.547380557060242
1300,-41.026606774569096,0.2,-0.21489367775743617,-0.12197557368874552,-0.0733968162995095,0.0,100,0.0,0.0,0.0,4.547380557060242
1300,-43.85302328190115,0.2,-0.22418809863889774,-0.13993264293670657,-0.074409491243407,0.0,100,0.0,0.0,0.0,4.547380557060242
1325,-44.05438345642628,0.2,-0.20231302813765795,-0.16429679673910144,-0.07393400968750351,0.0,100,0.0,0.0,0.0,4.547380557060242
1325,-49.889423268339996,0.2,-0.30065514653971137,-0.1293723549693823,-0.06886673117430626,0.0,100,0.0,0.0,0.0,4.547380557060242
1325,-49.6903790210315,0.2,-0.28521961388872447,-0.1443575738668442,-0.06732660245474624,0.0,100,0.0,0.0,0.0,4.547380557060242
1325,-41.77004755933536,0.2,-0.23544164071389692,-0.11857582268118858,-0.06368301219826798,0.0,100,0.0,0.0,0.0,4.547380557060242
1325,-42.25979019349242,0.2,-0.18284863946964286,-0.1619957974553108,-0.07775346500997048,0.0,100,0.0,0.0,0.0,4.547380557060242
1350,-61.094916502552366,0.2,-0.3276293903824095,-0.19497856134176256,-0.0883412133013518,0.0,100,0.0,0.0,0.0,4.532435803413391
1350,-48.49686283691813,0.2,-0.2623697705822817,-0.13498428055644038,-0.08761457723045905,0.0,100,0.0,0.0,0.0,4.532435803413391
1350,-53.22641326484277,0.2,-0.26866938962437276,-0.18098522925376895,-0.08260951377028598,0.0,100,0.0,0.0,0.0,4.532435803413391
1350,-46.93227936749218,0.2,-0.23956483143339813,-0.13503871595859526,-0.09471924628292852,0.0,100,0.0,0.0,0.0,4.532435803413391
1350,-43.35193261340021,0.2,-0.19773897835019436,-0.14169186997413635,-0.09408847780967139,0.0,100,0.0,0.0,0.0,4.532435803413391
1375,-46.163452148916306,0.2,-0.266171151384872,-0.12084681630134585,-0.07461655380294524,0.0,100,0.0,0.0,0.0,4.544818639755249
1375,-39.19256240676893,0.2,-0.20164713199386128,-0.10603812550008299,-0.08424036657374513,0.0,100,0.0,0.0,0.0,4.544818639755249
1375,-56.319406724636764,0.2,-0.3506331195253777,-0.12901906114816664,-0.08354188657282323,0.0,100,0.0,0.0,0.0,4.544818639755249
1375,-43.77154512290153,0.2,-0.2120657925982165,-0.1472726174592972,-0.07837704117150163,0.0,100,0.0,0.0,0.0,4.544818639755249
1375,-44.750572987134255,0.2,-0.18730060000116797,-0.15522868540883064,-0.10497644446134373,0.0,100,0.0,0.0,0.0,4.544818639755249
1400,-44.472994835693164,0.2,-0.22079656398157355,-0.13199261558055878,-0.09194076879479945,0.0,100,0.0,0.0,0.0,4.544818639755249
1400,-42.853748899849776,0.2,-0.19632288389186048,-0.14226516836881636,-0.08994943673782071,0.0,100,0.0,0.0,0.0,4.544818639755249
1400,-40.03880895100741,0.2,-0.18194930895954098,-0.12573660054802896,-0.0927021800025042,0.0,100,0.0,0.0,0.0,4.544818639755249
1400,-44.094334134240974,0.2,-0.2350376153140729,-0.12593567004799844,-0.07997005598033836,0.0,100,0.0,0.0,0.0,4.544818639755249
1400,-42.23970877244054,0.2,-0.24105705722689463,-0.10163688978552818,-0.07970314071198262,0.0,100,0.0,0.0,0.0,4.544818639755249
1425,-38.503809197133464,0.2,-0.2591849340814023,-0.048379545629024495,-0.07747361226090786,0.0,100,0.0,0.0,0.0,4.573213577270508
1425,-36.297265247954606,0.2,-0.2117331888410974,-0.07293023985624314,-0.07830922378220558,0.0,100,0.0,0.0,0.0,4.573213577270508
1425,-37.63080399531107,0.2,-0.21192698339086166,-0.08738785225152972,-0.0769932043107191,0.0,100,0.0,0.0,0.0,4.573213577270508
1425,-44.97689233059315,0.2,-0.3120341965834576,-0.06764386455714702,-0.07009086216532694,0.0,100,0.0,0.0,0.0,4.573213577270508
1425,-30.5121689837346,0.2,-0.1861215843812424,-0.05939694193005563,-0.059603163526048136,0.0,100,0.0,0.0,0.0,4.573213577270508
1450,-36.6262202454632,0.2,-0.23818531971325288,-0.06191857197880745,-0.06615831076257182,0.0,100,0.0,0.0,0.0,4.573213577270508
1450,-42.98630378700559,0.2,-0.28266945664816806,-0.06636981084756553,-0.08082377037432228,0.0,100,0.0,0.0,0.0,4.573213577270508
1450,-33.331235022362804,0.2,-0.1877188958892943,-0.07128460890799762,-0.07430884542633616,0.0,100,0.0,0.0,0.0,4.573213577270508
1450,-39.434060526900296,0.2,-0.2621428916614418,-0.050697735548019394,-0.08149997805954179,0.0,100,0.0,0.0,0.0,4.573213577270508
1450,-42.84746991893073,0.2,-0.2912552968417378,-0.05905525125563145,-0.07816415109193772,0.0,100,0.0,0.0,0.0,4.573213577270508
1475,-36.78780375902793,0.2,-0.2133575679100151,-0.07782933498173952,-0.07669113469852458,0.0,100,0.0,0.0,0.0,4.588802914619446
1475,-41.64974373556062,0.2,-0.26514389033800445,-0.08759375553578136,-0.06375979148182068,0.0,100,0.0,0.0,0.0,4.6165656566619875
1475,-41.688230461358756,0.2,-0.23353984679908113,-0.12094923168420792,-0.062393226130298664,0.0,100,0.0,0.0,0.0,4.616608500480652
1475,-35.416956855846415,0.2,-0.1876056096921007,-0.10395806351304059,-0.06260589535332295,0.0,100,0.0,0.0,0.0,4.616608500480652
1475,-39.007213242206866,0.2,-0.21617877044236392,-0.10590871044993401,-0.0679846515297709,0.0,100,0.0,0.0,0.0,4.616608500480652
1500,-40.34844654105404,0.2,-0.24716694029393071,-0.07823892553150653,-0.07807859958510328,0.0,100,0.0,0.0,0.0,4.616608500480652
1500,-46.71258401086276,0.2,-0.2974460867905007,-0.1147459596991539,-0.054933793618973076,0.0,100,0.0,0.0,0.0,4.616608500480652
1500,-44.58489706792925,0.2,-0.29747892241003715,-0.0995573041588068,-0.048812744110448544,0.0,100,0.0,0.0,0.0,4.616608500480652
1500,-41.01383854715205,0.2,-0.2546272720730592,-0.09248181632161141,-0.0630292970768499,0.0,100,0.0,0.0,0.0,4.616608500480652
1500,-43.232495871250784,0.2,-0.25626913430545134,-0.10959908667206766,-0.06645673773498904,0.0,100,0.0,0.0,0.0,4.616608500480652
1525,-53.26304785472666,0.2,-0.2726170314038687,-0.19659594279527667,-0.06341750434812124,0.0,100,0.0,0.0,0.0,4.700026359558105
1525,-56.918157420855984,0.2,-0.28007227524116446,-0.2304098674654961,-0.05869943150189932,0.0,100,0.0,0.0,0.0,4.700492477416992
1525,-51.10191417757818,0.2,-0.24441733800181834,-0.201783560693264,-0.06481824308069947,0.0,100,0.0,0.0,0.0,4.700410151481629
1525,-49.38023496529962,0.2,-0.20109281917846716,-0.21332302629947664,-0.07938650417505239,0.0,100,0.0,0.0,0.0,4.700410151481629
1525,-58.55663803681543,0.2,-0.31310010073726474,-0.19142470145225524,-0.08104157817863471,0.0,100,0.0,0.0,0.0,4.6821725988388065
1550,-54.7803209215686,0.2,-0.30606042718004867,-0.16815972596406933,-0.07358305607156795,0.0,100,0.0,0.0,0.0,4.62612587928772
1550,-51.579530708734765,0.2,-0.28295734560826985,-0.14205863344669342,-0.09077932803238449,0.0,100,0.0,0.0,0.0,4.62612587928772
1550,-46.677376412449064,0.2,-0.21199495371292498,-0.16054356777667997,-0.0942352426348857,0.0,100,0.0,0.0,0.0,4.62612587928772
1550,-47.856796784376975,0.2,-0.22476344494258554,-0.17324955052137375,-0.08055497237981038,0.0,100,0.0,0.0,0.0,4.62612587928772
1550,-49.092001730195314,0.2,-0.2829094957811517,-0.12758681601285937,-0.08042370550794202,0.0,100,0.0,0.0,0.0,4.62612587928772
1575,-47.068671799753126,0.2,-0.20504512553283358,-0.15656138145923615,-0.10908021100546166,0.0,100,0.0,0.0,0.0,4.62612587928772
1575,-41.217785110214656,0.2,-0.18080223328565231,-0.14158674395084384,-0.08978887386565075,0.0,100,0.0,0.0,0.0,4.62612587928772
1575,-48.62341009734515,0.2,-0.26290603089011105,-0.14162619918584823,-0.08170187089749219,0.0,100,0.0,0.0,0.0,4.62612587928772
1575,-44.69949393088099,0.2,-0.2012559173911738,-0.1562348031997681,-0.0895042187178679,0.0,100,0.0,0.0,0.0,4.62612587928772
1575,-42.442069191301165,0.2,-0.21315949717248014,-0.11934018665552142,-0.09192100808501026,0.0,100,0.0,0.0,0.0,4.62612587928772
1600,-55.069864565182314,0.2,-0.29619894209451103,-0.15789379900693892,-0.09660590455037324,0.0,100,0.0,0.0,0.0,4.62612587928772
1600,-45.67419637685332,0.2,-0.2547137105069074,-0.11965798968076706,-0.08237026358085872,0.0,100,0.0,0.0,0.0,4.62612587928772
1600,-46.19678771220981,0.2,-0.21632409457720356,-0.15035733634233478,-0.09528644620255985,0.0,100,0.0,0.0,0.0,4.62612587928772
1600,-41.450729898946136,0.2,-0.1982363474258185,-0.12451756124198439,-0.09175339032165851,0.0,100,0.0,0.0,0.0,4.62612587928772
1600,-43.623073652680525,0.2,-0.23392306015077466,-0.12235320025682447,-0.07995447611920628,0.0,100,0.0,0.0,0.0,4.62612587928772
1625,-45.894796405181644,0.2,-0.23019486089395272,-0.1350228529572487,-0.09373025020061512,0.0,100,0.0,0.0,0.0,4.62612587928772
1625,-47.92029260170402,0.2,-0.24895170875001896,-0.14492799317836766,-0.08532322408865375,0.0,100,0.0,0.0,0.0,4.62612587928772
1625,-41.46842307521376,0.2,-0.18498469769863177,-0.1317407234311104,-0.0979588096223955,0.0,100,0.0,0.0,0.0,4.62612587928772
1625,-49.193219319076825,0.2,-0.2868695192966457,-0.1260228204727173,-0.07903985342140508,0.0,100,0.0,0.0,0.0,4.62612587928772
1625,-59.5559982001718,0.2,-0.3010074050586658,-0.20184739023447032,-0.09270518670858176,0.0,100,0.0,0.0,0.0,4.62612587928772
1650,-55.12609438279529,0.2,-0.2923181975766078,-0.16298476648330687,-0.09595797976803824,0.0,100,0.0,0.0,0.0,4.62612587928772
1650,-45.613564478622735,0.2,-0.22726071133552794,-0.1383264968395233,-0.09054843661117619,0.0,100,0.0,0.0,0.0,4.62612587928772
1650,-46.62720029913075,0.2,-0.25678619488040083,-0.13265302121639252,-0.07683278689451405,0.0,100,0.0,0.0,0.0,4.62612587928772
1650,-47.15557986269001,0.2,-0.20905943180982692,-0.15829007464647293,-0.1042062921706003,0.0,100,0.0,0.0,0.0,4.62612587928772
1650,-41.86626042411519,0.2,-0.19242512174878385,-0.13457563000917436,-0.09166185248319372,0.0,100,0.0,0.0,0.0,4.62612587928772
1675,-45.61753058900659,0.2,-0.2295883686203091,-0.1401535552442074,-0.08643338202554933,0.0,100,0.0,0.0,0.0,4.62612587928772
1675,-45.012438114503375,0.2,-0.21417246753334415,-0.1502533131837845,-0.08569860042790504,0.0,100,0.0,0.0,0.0,4.62612587928772
1675,-46.71342209526047,0.2,-0.2709432442422175,-0.11488179190456871,-0.0813091848058186,0.0,100,0.0,0.0,0.0,4.62612587928772
1675,-46.48459274987235,0.2,-0.26499164026735433,-0.12303951357305049,-0.0768147736583188,0.0,100,0.0,0.0,0.0,4.62612587928772
1675,-50.36541338791424,0.2,-0.29131322590645686,-0.1325859332084656,-0.07975497476421974,0.0,100,0.0,0.0,0.0,4.62612587928772
1700,-48.001903043273764,0.2,-0.2235096817827899,-0.15532214981317521,-0.10118719883677275,0.0,100,0.0,0.0,0.0,4.62612587928772
1700,-43.43611863768323,0.2,-0.20023135453560698,-0.12435185858607295,-0.1097779732551523,0.0,100,0.0,0.0,0.0,4.62612587928772
1700,-57.152652222270355,0.2,-0.3404483422675802,-0.15418860018253328,-0.07688957977259006,0.0,100,0.0,0.0,0.0,4.62612587928772
1700,-49.36623514939787,0.2,-0.23526746697723053,-0.16876147666573524,-0.08963340785101304,0.0,100,0.0,0.0,0.0,4.62612587928772
1700,-46.35496365937571,0.2,-0.24745493466430799,-0.14448494175076484,-0.07160976017868423,0.0,100,0.0,0.0,0.0,4.62612587928772
1725,-45.90401731682288,0.2,-0.22473897374366122,-0.1357205199301243,-0.09858067949444342,0.0,100,0.0,0.0,0.0,4.62612587928772
1725,-53.17527771355589,0.2,-0.30860289775416144,-0.13311292195320132,-0.09003695742819623,0.0,100,0.0,0.0,0.0,4.62612587928772
1725,-52.375766219283776,0.2,-0.31248759352845534,-0.13530480256676675,-0.07596526609761588,0.0,100,0.0,0.0,0.0,4.62612587928772
1725,-55.662599359591894,0.2,-0.32990770280144305,-0.14939156611263754,-0.0773267246818384,0.0,100,0.0,0.0,0.0,4.62612587928772
1725,-49.58065489703587,0.2,-0.3015943045436927,-0.11638826480507851,-0.07782397962158727,0.0,100,0.0,0.0,0.0,4.62612587928772
1750,-46.98310649579547,0.2,-0.24087534071628994,-0.14679888874292374,-0.08215683549874071,0.0,100,0.0,0.0,0.0,4.62612587928772
1750,-36.662523932825756,0.2,-0.17668725393919726,-0.10582979567348959,-0.08410818971557067,0.0,100,0.0,0.0,0.0,4.62612587928772
1750,-52.179166360267175,0.2,-0.3141644551378137,-0.12108456954360008,-0.08654263892125798,0.0,100,0.0,0.0,0.0,4.62612587928772
1750,-42.330653637974464,0.2,-0.18160794644089795,-0.1482255576848984,-0.09347303225394848,0.0,100,0.0,0.0,0.0,4.62612587928772
1750,-43.09720519339936,0.2,-0.1991659512637539,-0.1438249214291573,-0.08798117924108247,0.0,100,0.0,0.0,0.0,4.62612587928772
1775,-49.508222508007854,0.2,-0.2487582306627567,-0.1433464850783348,-0.1029775093389869,0.0,100,0.0,0.0,0.0,4.62612587928772
1775,-48.31526309704748,0.2,-0.27911087655007966,-0.12538438898324966,-0.07865736543714552,0.0,100,0.0,0.0,0.0,4.62612587928772
1775,-51.85963201141209,0.2,-0.3089526345329543,-0.12535600355267523,-0.08428768202849106,0.0,100,0.0,0.0,0.0,4.62612587928772
1775,-41.12100591630527,0.2,-0.20687565852862846,-0.11917605844140051,-0.08515834219302372,0.0,100,0.0,0.0,0.0,4.62612587928772
1775,-44.95294016669286,0.2,-0.21308822501818475,-0.14816586807370188,-0.08827530857504227,0.0,100,0.0,0.0,0.0,4.62612587928772
1800,-42.675101923293575,0.2,-0.19117414756545514,-0.14027008101344107,-0.09530679065403967,0.0,100,0.0,0.0,0.0,4.62612587928772
1800,-39.93660455890529,0.2,-0.18671050096359365,-0.12331225779652595,-0.08934328682893307,0.0,100,0.0,0.0,0.0,4.62612587928772
1800,-53.01223141027154,0.2,-0.28684190748823335,-0.1475445425361395,-0.09573586407834273,0.0,100,0.0,0.0,0.0,4.62612587928772
1800,-41.739413062637986,0.2,-0.2269401046546239,-0.10234447932243348,-0.0881095466493226,0.0,100,0.0,0.0,0.0,4.62612587928772
1800,-40.93859625840547,0.2,-0.1843497365961646,-0.13196321538090708,-0.09307301060698304,0.0,100,0.0,0.0,0.0,4.62612587928772
1825,-43.64675487544722,0.2,-0.24133938012964293,-0.11125185149908065,-0.08387631712574865,0.0,100,0.0,0.0,0.0,4.62612587928772
1825,-54.814405482122716,0.2,-0.30928744413424963,-0.15543539094924927,-0.08342121973772823,0.0,100,0.0,0.0,0.0,4.62612587928772
1825,-53.84544417353937,0.2,-0.29994792213753824,-0.1544459979236126,-0.0840605216742429,0.0,100,0.0,0.0,0.0,4.62612587928772
1825,-44.302408722378985,0.2,-0.21757560097537432,-0.12669298523664477,-0.0987555010117707,0.0,100,0.0,0.0,0.0,4.62612587928772
1825,-42.671821135606244,0.2,-0.19285629749755373,-0.134108007311821,-0.0997539065466877,0.0,100,0.0,0.0,0.0,4.62612587928772
1850,-55.157610216651385,0.2,-0.33888142110393255,-0.1230265064239502,-0.08966817463863118,0.0,100,0.0,0.0,0.0,4.62612587928772
1850,-52.90695088225533,0.2,-0.32139055282659174,-0.11826904201507567,-0.08940991398088588,0.0,100,0.0,0.0,0.0,4.62612587928772
1850,-41.50660091461413,0.2,-0.20588139552499068,-0.12482021024823188,-0.0843644033729189,0.0,100,0.0,0.0,0.0,4.62612587928772
1850,-46.96316647707909,0.2,-0.2116431227210606,-0.15675370344519612,-0.10123483860453429,0.0,100,0.0,0.0,0.0,4.62612587928772
1850,-43.90300484343905,0.2,-0.22665278730452504,-0.12525668343901633,-0.08712057769084897,0.0,100,0.0,0.0,0.0,4.62612587928772
1875,-47.041377437445504,0.2,-0.2469604697369655,-0.14159488210082055,-0.08185842253666899,0.0,100,0.0,0.0,0.0,4.62612587928772
1875,-53.531692209786144,0.2,-0.31893739206356153,-0.1305017607212067,-0.0858777693130933,0.0,100,0.0,0.0,0.0,4.62612587928772
1875,-58.98570683339831,0.2,-0.32733364251391217,-0.16827099919319152,-0.09425242662687959,0.0,100,0.0,0.0,0.0,4.62612587928772
1875,-45.8761322008148,0.2,-0.20683232981886188,-0.16685022467374805,-0.08507876751553793,0.0,100,0.0,0.0,0.0,4.62612587928772
1875,-52.8769754363278,0.2,-0.27679780675661475,-0.17170031064748761,-0.08027163695917551,0.0,100,0.0,0.0,0.0,4.62612587928772
1900,-50.221976599512146,0.2,-0.2588980904239762,-0.16073494502902033,-0.08258673054212487,0.0,100,0.0,0.0,0.0,4.62612587928772
1900,-51.484896169047346,0.2,-0.28070121223206007,-0.1528595990538597,-0.08128815040455345,0.0,100,0.0,0.0,0.0,4.62612587928772
1900,-47.62108386306259,0.2,-0.23551503166218604,-0.1564360524713993,-0.08425975449704051,0.0,100,0.0,0.0,0.0,4.62612587928772
1900,-46.14602953694586,0.2,-0.2151791456918521,-0.14237746965885162,-0.10390368001875502,0.0,100,0.0,0.0,0.0,4.62612587928772
1900,-43.177405039201155,0.2,-0.19159828458029193,-0.15228151479363444,-0.08789425101808503,0.0,100,0.0,0.0,0.0,4.62612587928772
1925,-44.65545072712639,0.2,-0.21569623197648408,-0.14641724023222924,-0.08444103506255057,0.0,100,0.0,0.0,0.0,4.62612587928772
1925,-51.54121622733069,0.2,-0.26249444033642766,-0.17019818323850636,-0.08271953869837297,0.0,100,0.0,0.0,0.0,4.62612587928772
1925,-40.80152348639924,0.2,-0.17809775816246226,-0.14610030972957613,-0.08381716697195404,0.0,100,0.0,0.0,0.0,4.62612587928772
1925,-42.263469550802526,0.2,-0.2078585157614016,-0.1226482565701008,-0.09212792317652298,0.0,100,0.0,0.0,0.0,4.62612587928772
1925,-48.870050197524556,0.2,-0.22953258706217075,-0.16444253200292588,-0.09472538291014862,0.0,100,0.0,0.0,0.0,4.62612587928772
1950,-46.247198747075885,0.2,-0.2123347602858688,-0.14897414404153825,-0.10116308314335179,0.0,100,0.0,0.0,0.0,4.62612587928772
1950,-45.97845092021534,0.2,-0.2406280971519755,-0.11831455433368684,-0.10084185771649114,0.0,100,0.0,0.0,0.0,4.62612587928772
1950,-40.0761939622428,0.2,-0.1880959081838285,-0.12602055817842484,-0.08664547326017466,0.0,100,0.0,0.0,0.0,4.62612587928772
1950,-49.59999843097364,0.2,-0.2572488936301931,-0.1453972768783569,-0.09335381380118629,0.0,100,0.0,0.0,0.0,4.62612587928772
1950,-48.48399163286425,0.2,-0.29516537517158126,-0.10780380070209505,-0.08187074045496628,0.0,100,0.0,0.0,0.0,4.62612587928772
1975,-45.593929074785216,0.2,-0.221238620996363,-0.14753554701805116,-0.08716512273343806,0.0,100,0.0,0.0,0.0,4.62612587928772
1975,-47.124725830434805,0.2,-0.2412090055956146,-0.13740423646569255,-0.09263401624304103,0.0,100,0.0,0.0,0.0,4.62612587928772
1975,-42.92044973641893,0.2,-0.19949919334344496,-0.14560152578353883,-0.08410377823720548,0.0,100,0.0,0.0,0.0,4.62612587928772
1975,-51.336902617930924,0.2,-0.2905759594131396,-0.13072612155973914,-0.09206694520643055,0.0,100,0.0,0.0,0.0,4.62612587928772
1975,-48.22328931738385,0.2,-0.26889998047718877,-0.13277011445164683,-0.08056279824500295,0.0,100,0.0,0.0,0.0,4.62612587928772
2000,-46.43258201035594,0.2,-0.2145181158741774,-0.1491534358859062,-0.10065426834347573,0.0,100,0.0,0.0,0.0,4.62612587928772
2000,-47.925503319144184,0.2,-0.240440539321029,-0.14211256951093673,-0.09670192435947596,0.0,100,0.0,0.0,0.0,4.62612587928772
2000,-43.09397560080334,0.2,-0.20620710187155594,-0.13254810202121736,-0.09218455211526026,0.0,100,0.0,0.0,0.0,4.62612587928772
2000,-49.339121186657486,0.2,-0.26588104595931117,-0.14268651151657108,-0.08482365439069252,0.0,100,0.0,0.0,0.0,4.62612587928772
2000,-55.740945842066715,0.2,-0.33299319182697557,-0.12547704181075095,-0.09893922478294057,0.0,100,0.0,0.0,0.0,4.62612587928772
2025,-39.118353050029924,0.2,-0.18690255776224166,-0.1143050237298012,-0.08997594900825641,0.0,100,0.0,0.0,0.0,4.62612587928772
2025,-43.24492462193773,0.2,-0.22753241174631836,-0.1184436683356762,-0.0864731661373828,0.0,100,0.0,0.0,0.0,4.62612587928772
2025,-46.053948424137296,0.2,-0.21113949699972512,-0.15778177738189697,-0.09161820985975078,0.0,100,0.0,0.0,0.0,4.62612587928772
2025,-46.828925117887536,0.2,-0.2580752969818004,-0.1261755297780037,-0.0840384244190711,0.0,100,0.0,0.0,0.0,4.62612587928772
2025,-47.12023972883826,0.2,-0.19566229611186484,-0.1768889313340187,-0.09865116984249904,0.0,100,0.0,0.0,0.0,4.62612587928772
2050,-53.84892746598738,0.2,-0.3098780505057578,-0.15278606978058815,-0.07582515437352785,0.0,100,0.0,0.0,0.0,4.62612587928772
2050,-44.876187484066385,0.2,-0.18724208862514494,-0.17553834123909476,-0.08598144497642408,0.0,100,0.0,0.0,0.0,4.62612587928772
2050,-50.011561072289425,0.2,-0.30859473416739425,-0.10326088854670527,-0.08825998800879478,0.0,100,0.0,0.0,0.0,4.62612587928772
2050,-50.209226423118494,0.2,-0.27122393912600307,-0.1487931056916714,-0.08207521941351051,0.0,100,0.0,0.0,0.0,4.62612587928772
2050,-49.34660004704842,0.2,-0.2986764552906903,-0.11097727450728417,-0.0838122706725098,0.0,100,0.0,0.0,0.0,4.62612587928772
2075,-44.58621741633892,0.2,-0.2117434639548513,-0.14215987288951873,-0.09195883731901898,0.0,100,0.0,0.0,0.0,4.62612587928772
2075,-52.33114002540258,0.2,-0.30705042104196467,-0.1308972583115101,-0.0853637209005511,0.0,100,0.0,0.0,0.0,4.62612587928772
2075,-44.66690565517572,0.2,-0.20462445845793906,-0.13320856058597563,-0.1088360375078425,0.0,100,0.0,0.0,0.0,4.62612587928772
2075,-46.407698572316484,0.2,-0.24687660486426324,-0.13395297718048096,-0.0832474036784206,0.0,100,0.0,0.0,0.0,4.62612587928772
2075,-42.28095231366097,0.2,-0.1843837670715204,-0.1491912833452225,-0.08923447271986694,0.0,100,0.0,0.0,0.0,4.62612587928772
2100,-48.63585672813702,0.2,-0.24708853867157804,-0.15157463243603705,-0.0876953961737549,0.0,100,0.0,0.0,0.0,4.62612587928772
2100,-46.25527991335699,0.2,-0.1875965685440101,-0.1858637915849685,-0.08909243900459125,0.0,100,0.0,0.0,0.0,4.62612587928772
2100,-47.19697985732607,0.2,-0.2053145921988488,-0.16800870096683504,-0.09864650540757715,0.0,100,0.0,0.0,0.0,4.62612587928772
2100,-48.09087282136814,0.2,-0.26449382180701675,-0.13802397811412812,-0.07839092829253654,0.0,100,0.0,0.0,0.0,4.62612587928772
